17,25,9,69140,-1.199,1.714,1509069140
17,25,9,69179,-1.016,-2.504,1509069179
17,25,9,69218,-1.817,-0.851,1509069218
17,25,9,69257,-2.406,2.485,1509069257
17,25,9,69296,-4.945,2.086,1509069296
17,25,9,69335,-5.887,1.019,1509069335
17,25,9,69374,-8.131,1.932,1509069374
17,25,9,69414,-7.687,1.745,1509069414
17,25,9,69453,-3.002,0.737,1509069453
17,25,9,69492,-2.756,1.189,1509069492
17,25,9,69531,2.233,-2.523,1509069531
17,25,9,69570,3.947,-3.435,1509069570
17,25,9,69609,6.115,2.149,1509069609
17,25,9,69648,7.598,0.948,1509069648
17,25,9,69687,6.657,-2.702,1509069687
17,25,9,69726,7.862,-2.948,1509069726
17,25,9,69765,4.311,-2.797,1509069765
17,25,9,69804,4.419,-1.277,1509069804
17,25,9,69843,-1.113,1.235,1509069843
17,25,9,69882,-2.954,1.623,1509069882
17,25,9,69921,-3.049,0.273,1509069921
17,25,9,69960,-3.416,1.148,1509069960
17,25,9,69999,-1.412,0.464,1509069999
17,25,9,70039,-1.709,0.782,1509070039
17,25,9,70078,0.679,2.16,1509070078
17,25,9,70117,0.511,1.551,1509070117
17,25,9,70156,-0.445,2.101,1509070156
17,25,9,70195,-1.898,1.707,1509070195
17,25,9,70234,-2.153,-0.832,1509070234
17,25,9,70273,-4.445,-0.532,1509070273
17,25,9,70312,-6.985,1.738,1509070312
17,25,9,70351,-4.791,1.716,1509070351
17,25,9,70390,-7.431,6.402,1509070390
17,25,9,70429,-5.484,3.5,1509070429
17,25,9,70468,-2.009,-1.501,1509070468
17,25,9,70507,-0.551,3.102,1509070507
17,25,9,70546,-1.376,5.179,1509070546
17,25,9,70585,-1.197,1.78,1509070585
17,25,9,70624,-0.393,2.698,1509070624
17,25,9,70664,-1.477,2.554,1509070664
17,25,9,70703,-3.295,-0.729,1509070703
17,25,9,70742,-3.005,-1.396,1509070742
17,25,9,70781,-2.314,-5.713,1509070781
17,25,9,70820,5.959,-11.512,1509070820
17,25,9,70859,5.716,-4.344,1509070859
17,25,9,70898,7.395,-2.73,1509070898
17,25,9,70937,3.966,-3.928,1509070937
17,25,9,70976,5.926,-3.564,1509070976
17,25,9,71015,11.839,-8.213,1509071015
17,25,9,71054,16.062,-5.222,1509071054
17,25,9,71093,10.951,11.727,1509071093
17,25,9,71132,8.498,11.277,1509071132
17,25,9,71171,6.917,-4.633,1509071171
17,25,9,71210,12.055,-9.903,1509071210
17,25,9,71249,9.011,3.138,1509071249
17,25,9,71289,0.868,7.045,1509071289
17,25,9,71328,-5.695,3.629,1509071328
17,25,9,71367,-11.529,-1.907,1509071367
17,25,9,71406,-7.264,-10.157,1509071406
17,25,9,71445,-1.417,-10.157,1509071445
17,25,9,71484,-8.213,7.744,1509071484
17,25,9,71523,-7.675,10.064,1509071523
17,25,9,71562,-0.342,-4.813,1509071562
17,25,9,71601,4.386,-3.494,1509071601
17,25,9,71640,5.556,-2.3,1509071640
17,25,9,71679,2.077,-1.791,1509071679
17,25,9,71718,-0.618,3.577,1509071718
17,25,9,71757,-1.023,4.302,1509071757
17,25,9,71796,-2.113,-1.188,1509071796
17,25,9,71835,-7.541,-1.777,1509071835
17,25,9,71874,-12.095,-0.857,1509071874
17,25,9,71914,-8.152,-0.561,1509071914
17,25,9,71953,-4.983,1.326,1509071953
17,25,9,71992,6.466,-3.1,1509071992
17,25,9,72031,2.205,3.835,1509072031
17,25,9,72070,1.229,6.74,1509072070
17,25,9,72109,2.64,-4.025,1509072109
17,25,9,72148,-0.114,-2.694,1509072148
17,25,9,72187,3.162,2.051,1509072187
17,25,9,72226,-1.722,-2.276,1509072226
17,25,9,72265,1.144,-0.317,1509072265
17,25,9,72304,-0.926,5.573,1509072304
17,25,9,72343,4.175,0.112,1509072343
17,25,9,72382,11.994,-7.51,1509072382
17,25,9,72421,14.596,-6.643,1509072421
17,25,9,72460,15.933,1.001,1509072460
17,25,9,72499,15.26,2.041,1509072499
17,25,9,72539,12.258,4.885,1509072539
17,25,9,72578,4.996,2.004,1509072578
17,25,9,72617,-2.288,-3.847,1509072617
17,25,9,72656,-7.344,-1.784,1509072656
17,25,9,72695,-11.942,3.493,1509072695
17,25,9,72734,-14.46,2.809,1509072734
17,25,9,72773,-13.818,2.592,1509072773
17,25,9,72812,-12.982,3.322,1509072812
17,25,9,72851,-8.534,-2.972,1509072851
17,25,9,72890,-6.763,-7.127,1509072890
17,25,9,72929,-4.309,-1.091,1509072929
17,25,9,72968,-0.756,3.947,1509072968
17,25,9,73007,0.453,2.022,1509073007
17,25,9,73046,4.568,-1.237,1509073046
17,25,9,73085,2.349,0.949,1509073085
17,25,9,73124,2.855,1.172,1509073124
17,25,9,73164,5.159,-3.603,1509073164
17,25,9,73203,5.849,2.952,1509073203
17,25,9,73242,8.666,5.117,1509073242
17,25,9,73281,6.393,-1.925,1509073281
17,25,9,73320,6.579,-3.627,1509073320
17,25,9,73359,2.634,-0.747,1509073359
17,25,9,73398,-1.215,-1.339,1509073398
17,25,9,73437,-1.69,-3.097,1509073437
17,25,9,73476,-4.564,2.369,1509073476
17,25,9,73515,-3.563,6.265,1509073515
17,25,9,73554,-3.684,0.203,1509073554
17,25,9,73593,-3.31,-0.668,1509073593
17,25,9,73632,-0.727,-1.843,1509073632
17,25,9,73671,-2.711,-2.507,1509073671
17,25,9,73710,-1.617,1.454,1509073710
17,25,9,73749,-2.463,0.014,1509073749
17,25,9,73789,-1.953,-0.167,1509073789
17,25,9,73828,0.69,-1.193,1509073828
17,25,9,73867,-1.51,-3.113,1509073867
17,25,9,73906,0.3,0.998,1509073906
17,25,9,73945,1.132,1.17,1509073945
17,25,9,73984,0.776,2.203,1509073984
17,25,9,74023,3.033,2.802,1509074023
17,25,9,74062,-2.319,2.185,1509074062
17,25,9,74101,-1.45,-1.37,1509074101
17,25,9,74140,-3.52,-2.863,1509074140
17,25,9,74179,-5.313,1.493,1509074179
17,25,9,74218,-5.611,-0.339,1509074218
17,25,9,74257,-5.741,-2.162,1509074257
17,25,9,74296,-3.114,0.494,1509074296
17,25,9,74335,-1.529,1.354,1509074335
17,25,9,74374,0.178,-1.59,1509074374
17,25,9,74414,0.565,-1.848,1509074414
17,25,9,74453,2.454,2.794,1509074453
17,25,9,74492,4.202,4.435,1509074492
17,25,9,74531,2.301,-0.564,1509074531
17,25,9,74570,3.906,-3.828,1509074570
17,25,9,74609,-0.27,2.343,1509074609
17,25,9,74648,0.973,1.462,1509074648
17,25,9,74687,2.815,-6.376,1509074687
17,25,9,74726,1.986,-1.508,1509074726
17,25,9,74765,5.616,2.716,1509074765
17,25,9,74804,-0.594,-0.976,1509074804
17,25,9,74843,0.219,-1.797,1509074843
17,25,9,74882,-2.529,-1.871,1509074882
17,25,9,74921,-2.657,-0.492,1509074921
17,25,9,74960,-6.885,2.379,1509074960
17,25,9,74999,-9.237,1.552,1509074999
17,25,9,75039,-7.362,0.23,1509075039
17,25,9,75078,-4.697,1.346,1509075078
17,25,9,75117,-2.097,1.829,1509075117
17,25,9,75156,-2.46,1.415,1509075156
17,25,9,75195,0.874,-0.146,1509075195
17,25,9,75234,1.345,-0.86,1509075234
17,25,9,75273,6.452,1.165,1509075273
17,25,9,75312,6.185,-2.194,1509075312
17,25,9,75351,3.78,-2.852,1509075351
17,25,9,75390,5.363,-0.619,1509075390
17,25,9,75429,0.259,2.964,1509075429
17,25,9,75468,2.891,-0.112,1509075468
17,25,9,75507,4.943,-5.36,1509075507
17,25,9,75546,3.246,1.462,1509075546
17,25,9,75585,4.987,3.723,1509075585
17,25,9,75624,1.546,-2.037,1509075624
17,25,9,75664,3.48,-2.291,1509075664
17,25,9,75703,-0.81,3.579,1509075703
17,25,9,75742,-0.65,1.371,1509075742
17,25,9,75781,-3.638,-5.624,1509075781
17,25,9,75820,-5.204,0.622,1509075820
17,25,9,75859,-4.186,4.796,1509075859
17,25,9,75898,-5.973,-2.485,1509075898
17,25,9,75937,-3.177,-2.532,1509075937
17,25,9,75976,-4.451,1.561,1509075976
17,25,9,76015,1.136,1.119,1509076015
17,25,9,76054,3.794,-1.209,1509076054
17,25,9,76093,3.005,0.481,1509076093
17,25,9,76132,5.615,-0.465,1509076132
17,25,9,76171,4.804,-0.454,1509076171
17,25,9,76210,4.307,1.395,1509076210
17,25,9,76249,0.852,0.755,1509076249
17,25,9,76289,-0.304,-1.781,1509076289
17,25,9,76328,2.306,-1.894,1509076328
17,25,9,76367,-0.294,2.556,1509076367
17,25,9,76406,-1.698,1.748,1509076406
17,25,9,76445,-0.842,-1.941,1509076445
17,25,9,76484,1.527,-2.617,1509076484
17,25,9,76523,1.29,2.428,1509076523
17,25,9,76562,-2.007,2.729,1509076562
17,25,9,76601,-0.163,-2.477,1509076601
17,25,9,76640,2.09,-0.187,1509076640
17,25,9,76679,0.833,4.762,1509076679
17,25,9,76718,1.117,-1.149,1509076718
17,25,9,76757,0.313,-2.012,1509076757
17,25,9,76796,2.515,0.516,1509076796
17,25,9,76835,2.901,0.3,1509076835
17,25,9,76874,1.344,-1.145,1509076874
17,25,9,76914,1.792,-1.317,1509076914
17,25,9,76953,-1.219,-0.058,1509076953
17,25,9,76992,1.342,-0.703,1509076992
17,25,9,77031,1.964,-0.943,1509077031
17,25,9,77070,3.146,0.833,1509077070
17,25,9,77109,0.607,6.148,1509077109
17,25,9,77148,2.711,-0.02,1509077148
17,25,9,77187,1.917,-3.998,1509077187
17,25,9,77226,1.659,-1.011,1509077226
17,25,9,77265,-0.449,1.153,1509077265
17,25,9,77304,1.142,-0.77,1509077304
17,25,9,77343,-3.444,5.211,1509077343
17,25,9,77382,-1.711,1.672,1509077382
17,25,9,77421,-0.969,-3.777,1509077421
17,25,9,77460,-2.457,1.249,1509077460
17,25,9,77499,-3.988,1.44,1509077499
17,25,9,77539,-4.064,-2.288,1509077539
17,25,9,77578,-1.002,2.484,1509077578
17,25,9,77617,-0.109,5.042,1509077617
17,25,9,77656,-1.042,3.105,1509077656
17,25,9,77695,-1.39,-1.973,1509077695
17,25,9,77734,0.003,-5.415,1509077734
17,25,9,77773,0.206,-0.397,1509077773
17,25,9,77812,-1.301,-0.203,1509077812
17,25,9,77851,-1.574,-3.674,1509077851
17,25,9,77890,-1.41,3.212,1509077890
17,25,9,77929,-2.702,4.855,1509077929
17,25,9,77968,-2.631,-6.383,1509077968
17,25,9,78007,-1.754,-2.9,1509078007
17,25,9,78046,-0.441,5.478,1509078046
17,25,9,78085,0.878,2.925,1509078085
17,25,9,78124,1.916,-0.59,1509078124
17,25,9,78164,2.09,-1.242,1509078164
17,25,9,78203,2.453,-1.714,1509078203
17,25,9,78242,1.19,0.634,1509078242
17,25,9,78281,-0.52,-1.306,1509078281
17,25,9,78320,0.674,-4.296,1509078320
17,25,9,78359,-1.899,3.551,1509078359
17,25,9,78398,-1.14,3.892,1509078398
17,25,9,78437,-1.968,-1.346,1509078437
17,25,9,78476,-2.575,1.809,1509078476
17,25,9,78515,0.587,-0.057,1509078515
17,25,9,78554,0.233,-2.936,1509078554
17,25,9,78593,4.047,2.391,1509078593
17,25,9,78632,-1.143,3.826,1509078632
17,25,9,78671,1.784,-5.174,1509078671
17,25,9,78710,-0.561,-1.737,1509078710
17,25,9,78749,-3.057,3.759,1509078749
17,25,9,78789,-4.113,-0.853,1509078789
17,25,9,78828,-4.588,-2.928,1509078828
17,25,9,78867,-3.454,0.112,1509078867
17,25,9,78906,-2.697,1.771,1509078906
17,25,9,78945,0.037,1.952,1509078945
17,25,9,78984,0.013,-0.23,1509078984
17,25,9,79023,2.073,1.871,1509079023
17,25,9,79062,4.926,0.52,1509079062
17,25,9,79101,3.756,-1.595,1509079101
17,25,9,79140,0.858,1.074,1509079140
17,25,9,79179,1.491,-0.24,1509079179
17,25,9,79218,-0.938,0.258,1509079218
17,25,9,79257,-1.769,-0.511,1509079257
17,25,9,79296,-2.388,-2.708,1509079296
17,25,9,79335,-2.043,1.516,1509079335
17,25,9,79374,0.585,0.06,1509079374
17,25,9,79414,-0.081,-3.923,1509079414
17,25,9,79453,-0.296,1.494,1509079453
17,25,9,79492,-2.219,-0.654,1509079492
17,25,9,79531,0.598,-5.1,1509079531
17,25,9,79570,-1.243,0.455,1509079570
17,25,9,79609,3.457,5.239,1509079609
17,25,9,79648,1.132,7.625,1509079648
17,25,9,79687,3.162,5.501,1509079687
17,25,9,79726,5.044,-5.726,1509079726
17,25,9,79765,0.857,-7.359,1509079765
17,25,9,79804,-0.077,0.074,1509079804
17,25,9,79843,-4.288,0.869,1509079843
17,25,9,79882,-2.806,0,1509079882
17,25,9,79921,-6.093,2.73,1509079921
17,25,9,79960,-3.608,-0.77,1509079960
17,25,9,79999,-1.23,-2.18,1509079999
17,25,9,80039,-2.568,1.32,1509080039
17,25,9,80078,3.784,-0.698,1509080078
17,25,9,80117,4.521,1.467,1509080117
17,25,9,80156,3.367,6.471,1509080156
17,25,9,80195,1.564,-2.378,1509080195
17,25,9,80234,0.978,-6.209,1509080234
17,25,9,80273,0.843,0.715,1509080273
17,25,9,80312,-1.163,1.197,1509080312
17,25,9,80351,1.354,-1.552,1509080351
17,25,9,80390,-0.94,-0.335,1509080390
17,25,9,80429,-0.447,1.252,1509080429
17,25,9,80468,-0.19,-2.254,1509080468
17,25,9,80507,-1.817,-3.747,1509080507
17,25,9,80546,-0.939,-2.14,1509080546
17,25,9,80585,-1.054,2.952,1509080585
17,25,9,80624,-1.871,3.928,1509080624
17,25,9,80664,-0.004,-0.842,1509080664
17,25,9,80703,-0.651,0.577,1509080703
17,25,9,80742,1.993,0.553,1509080742
17,25,9,80781,0.894,-2.395,1509080781
17,25,9,80820,3.276,-1.803,1509080820
17,25,9,80859,4.676,0.94,1509080859
17,25,9,80898,4.283,0.067,1509080898
17,25,9,80937,2.817,3.165,1509080937
17,25,9,80976,-1.812,-0.343,1509080976
17,25,9,81015,-0.443,-6.697,1509081015
17,25,9,81054,-1.61,-2.762,1509081054
17,25,9,81093,-3.228,3.811,1509081093
17,25,9,81132,-6.079,1.924,1509081132
17,25,9,81171,-6.14,1.178,1509081171
17,25,9,81210,-2.193,0.843,1509081210
17,25,9,81249,-3.196,1.177,1509081249
17,25,9,81289,-2.475,-1.015,1509081289
17,25,9,81328,-0.664,-1.278,1509081328
17,25,9,81367,-0.257,1.939,1509081367
17,25,9,81406,0.557,2.564,1509081406
17,25,9,81445,1.386,-2.067,1509081445
17,25,9,81484,-2.988,-3.723,1509081484
17,25,9,81523,2.431,-0.87,1509081523
17,25,9,81562,0.05,-0.303,1509081562
17,25,9,81601,2.294,-1.099,1509081601
17,25,9,81640,1.194,1.185,1509081640
17,25,9,81679,-1.096,4.438,1509081679
17,25,9,81718,3.807,-1.507,1509081718
17,25,9,81757,-1.006,-1.685,1509081757
17,25,9,81796,0.743,2.431,1509081796
17,25,9,81835,-0.143,1.082,1509081835
17,25,9,81874,-2.175,-0.308,1509081874
17,25,9,81914,-1.165,1.852,1509081914
17,25,9,81953,-3.78,0.4,1509081953
17,25,9,81992,-1.495,-2.455,1509081992
17,25,9,82031,-1.588,-1.694,1509082031
17,25,9,82070,1.042,-0.923,1509082070
17,25,9,82109,-0.385,0.106,1509082109
17,25,9,82148,0.326,-0.573,1509082148
17,25,9,82187,1.009,-1.535,1509082187
17,25,9,82226,2.447,-1.2,1509082226
17,25,9,82265,1.127,2.388,1509082265
17,25,9,82304,0.541,2.026,1509082304
17,25,9,82343,1.053,0.314,1509082343
17,25,9,82382,0.067,2.207,1509082382
17,25,9,82421,0.867,-0.341,1509082421
17,25,9,82460,0.398,-3.169,1509082460
17,25,9,82499,-0.74,-0.37,1509082499
17,25,9,82539,0.222,1.746,1509082539
17,25,9,82578,-0.57,1.117,1509082578
17,25,9,82617,-0.528,-0.349,1509082617
17,25,9,82656,-0.218,-1.525,1509082656
17,25,9,82695,-0.616,-1.13,1509082695
17,25,9,82734,-0.992,-0.637,1509082734
17,25,9,82773,-1.552,0.163,1509082773
17,25,9,82812,-0.212,2.951,1509082812
17,25,9,82851,-0.238,1.504,1509082851
17,25,9,82890,-2.647,-0.141,1509082890
17,25,9,82929,-2.009,0.644,1509082929
17,25,9,82968,-1.18,-3.228,1509082968
17,25,9,83007,1.469,-3.264,1509083007
17,25,9,83046,-1.571,5.047,1509083046
17,25,9,83085,2.279,0.62,1509083085
17,25,9,83124,3.912,-2.512,1509083124
17,25,9,83164,1.13,4.452,1509083164
17,25,9,83203,2.542,-3.489,1509083203
17,25,9,83242,-0.525,-4.63,1509083242
17,25,9,83281,-0.264,3.575,1509083281
17,25,9,83320,-2.289,0.814,1509083320
17,25,9,83359,-2.495,0.095,1509083359
17,25,9,83398,-2.473,3.964,1509083398
17,25,9,83437,-2.108,-2.69,1509083437
17,25,9,83476,0.87,-3.73,1509083476
17,25,9,83515,-1.78,3.727,1509083515
17,25,9,83554,2.447,0.079,1509083554
17,25,9,83593,0.814,2.964,1509083593
17,25,9,83632,1.442,3.059,1509083632
17,25,9,83671,2.431,-7.008,1509083671
17,25,9,83710,2.562,-2.723,1509083710
17,25,9,83749,1.555,4.259,1509083749
17,25,9,83789,1.445,-2.988,1509083789
17,25,9,83828,4.957,-1.19,1509083828
17,25,9,83867,3.685,2.052,1509083867
17,25,9,83906,4.467,-2.297,1509083906
17,25,9,83945,3.184,-3.886,1509083945
17,25,9,83984,2.857,-0.277,1509083984
17,25,9,84023,1.606,0.726,1509084023
17,25,9,84062,0.09,3.21,1509084062
17,25,9,84101,-3.25,1.97,1509084101
17,25,9,84140,-3.923,-3.147,1509084140
17,25,9,84179,-4.311,-2.421,1509084179
17,25,9,84218,0.555,-0.45,1509084218
17,25,9,84257,3.865,3.838,1509084257
17,25,9,84296,5.434,7.558,1509084296
17,25,9,84335,7.786,0.926,1509084335
17,25,9,84374,1.227,-10.34,1509084374
17,25,9,84414,1.472,-6.085,1509084414
17,25,9,84453,-1.721,0.431,1509084453
17,25,9,84492,-2.817,1.099,1509084492
17,25,9,84531,-4.216,5.743,1509084531
17,25,9,84570,-6.154,6.113,1509084570
17,25,9,84609,-3.792,-2.424,1509084609
17,25,9,84648,0.042,-5.52,1509084648
17,25,9,84687,1.583,0.093,1509084687
17,25,9,84726,2.542,6.021,1509084726
17,25,9,84765,1.463,5.612,1509084765
17,25,9,84804,3.789,-2.318,1509084804
17,25,9,84843,1.425,-3.886,1509084843
17,25,9,84882,-1.073,-0.546,1509084882
17,25,9,84921,-0.647,-4.089,1509084921
17,25,9,84960,-0.907,-1.794,1509084960
17,25,9,84999,-1.183,6.091,1509084999
17,25,9,85039,-1.475,3.585,1509085039
17,25,9,85078,-1.517,-4.111,1509085078
17,25,9,85117,0.561,-1.223,1509085117
17,25,9,85156,-3.066,6.276,1509085156
17,25,9,85195,-2.837,-0.012,1509085195
17,25,9,85234,-2.382,-6.84,1509085234
17,25,9,85273,-3.113,5.551,1509085273
17,25,9,85312,-0.973,2.404,1509085312
17,25,9,85351,-0.241,-8.471,1509085351
17,25,9,85390,-1.163,2.131,1509085390
17,25,9,85429,2.422,3.52,1509085429
17,25,9,85468,4.003,-3.805,1509085468
17,25,9,85507,2.873,1.164,1509085507
17,25,9,85546,0.323,-2.151,1509085546
17,25,9,85585,0.648,-4.992,1509085585
17,25,9,85624,-1.131,1.275,1509085624
17,25,9,85664,-0.699,0.744,1509085664
17,25,9,85703,-0.009,0.461,1509085703
17,25,9,85742,-0.228,3.64,1509085742
17,25,9,85781,0.67,2.483,1509085781
17,25,9,85820,1.818,-1.939,1509085820
17,25,9,85859,2.381,-2.353,1509085859
17,25,9,85898,1.161,-0.091,1509085898
17,25,9,85937,-1.605,1.53,1509085937
17,25,9,85976,-2.134,0.716,1509085976
17,25,9,86015,-4.773,0.492,1509086015
17,25,9,86054,-4.21,-2.086,1509086054
17,25,9,86093,-5.285,-0.266,1509086093
17,25,9,86132,-2.46,1.225,1509086132
17,25,9,86171,-1.698,2.855,1509086171
17,25,9,86210,-0.319,1.396,1509086210
17,25,9,86249,2.999,-1.425,1509086249
17,25,9,86289,1.439,1.084,1509086289
17,25,9,86328,2.945,1.823,1509086328
17,25,9,86367,0.007,-2.749,1509086367
17,25,9,86406,1.944,-1.211,1509086406
17,25,9,86445,-2.42,2.699,1509086445
17,25,9,86484,-1.137,0.481,1509086484
17,25,9,86523,-2.586,-2.472,1509086523
17,25,9,86562,-1.322,-1.965,1509086562
17,25,9,86601,1.576,-0.709,1509086601
17,25,9,86640,0.857,-0.827,1509086640
17,25,9,86679,1.594,-2.015,1509086679
17,25,9,86718,2.454,-0.923,1509086718
17,25,9,86757,3.802,5.694,1509086757
17,25,9,86796,3.862,2.997,1509086796
17,25,9,86835,1.672,-0.943,1509086835
17,25,9,86874,2.118,-0.624,1509086874
17,25,9,86914,1.164,-0.937,1509086914
17,25,9,86953,0.278,-0.258,1509086953
17,25,9,86992,-2.045,1.983,1509086992
17,25,9,87031,-3.159,-2.416,1509087031
17,25,9,87070,-1.859,-3.216,1509087070
17,25,9,87109,-5.291,-0.688,1509087109
17,25,9,87148,-2.907,-3.058,1509087148
17,25,9,87187,-4.628,1.916,1509087187
17,25,9,87226,-0.043,5.539,1509087226
17,25,9,87265,-1.214,1.166,1509087265
17,25,9,87304,0.912,-0.701,1509087304
17,25,9,87343,0.278,0.806,1509087343
17,25,9,87382,-0.162,-1.625,1509087382
17,25,9,87421,3.803,-1.621,1509087421
17,25,9,87460,3.639,0.864,1509087460
17,25,9,87499,2.282,1.601,1509087499
17,25,9,87539,1.944,0.255,1509087539
17,25,9,87578,1.005,-1.676,1509087578
17,25,9,87617,1.431,-4.48,1509087617
17,25,9,87656,-0.989,0.6,1509087656
17,25,9,87695,-1.47,2.979,1509087695
17,25,9,87734,-1.263,0.41,1509087734
17,25,9,87773,-2.467,1.776,1509087773
17,25,9,87812,-1.626,-0.653,1509087812
17,25,9,87851,-1.369,-3.657,1509087851
17,25,9,87890,-0.9,2.568,1509087890
17,25,9,87929,0.791,3.319,1509087929
17,25,9,87968,1.606,0.917,1509087968
17,25,9,88007,2.25,0.947,1509088007
17,25,9,88046,1.384,-2.837,1509088046
17,25,9,88085,-0.275,-5.187,1509088085
17,25,9,88124,-0.224,-1.763,1509088124
17,25,9,88164,0.34,3.097,1509088164
17,25,9,88203,-0.018,3.798,1509088203
17,25,9,88242,-2.157,1.899,1509088242
17,25,9,88281,0.759,-2.725,1509088281
17,25,9,88320,1.003,-2.334,1509088320
17,25,9,88359,1.79,0.392,1509088359
17,25,9,88398,0.712,-0.919,1509088398
17,25,9,88437,0.618,1.139,1509088437
17,25,9,88476,0.631,1.847,1509088476
17,25,9,88515,-0.412,-1.653,1509088515
17,25,9,88554,1.067,-2.96,1509088554
17,25,9,88593,1.265,-0.733,1509088593
17,25,9,88632,3.861,1.234,1509088632
17,25,9,88671,3.339,-0.742,1509088671
17,25,9,88710,3.72,0.557,1509088710
17,25,9,88749,4.219,2.182,1509088749
17,25,9,88789,-0.663,1.537,1509088789
17,25,9,88828,1.916,-2.191,1509088828
17,25,9,88867,-1.128,-0.805,1509088867
17,25,9,88906,-2.436,2.676,1509088906
17,25,9,88945,-2.593,-0.147,1509088945
17,25,9,88984,-5.275,0.889,1509088984
17,25,9,89023,0.67,-2.493,1509089023
17,25,9,89062,1.653,-4.16,1509089062
17,25,9,89101,0.062,2.894,1509089101
17,25,9,89140,2.308,0.743,1509089140
17,25,9,89179,-0.255,-1.017,1509089179
17,25,9,89218,3.775,-2.078,1509089218
17,25,9,89257,-0.008,-0.471,1509089257
17,25,9,89296,3.975,3.175,1509089296
17,25,9,89335,-0.54,2.419,1509089335
17,25,9,89374,0.642,-0.614,1509089374
